peak_in_padding,pointing_hit,peak_dist_px,pointing_hit_tol,energy_concentration,chance_rate,concentration_ratio,pixel_ap,pixel_auroc,iou@0.05,dice@0.05,iou@0.10,dice@0.10,iou@0.15,dice@0.15,iou@0.20,dice@0.20,iou@0.25,dice@0.25,iou@0.30,dice@0.30,iou@0.35,dice@0.35,iou@0.40,dice@0.40,iou@0.45,dice@0.45,iou@0.50,dice@0.50,iou@0.55,dice@0.55,iou@0.60,dice@0.60,iou@0.65,dice@0.65,iou@0.70,dice@0.70,iou@0.75,dice@0.75,iou@0.80,dice@0.80,iou@0.85,dice@0.85,iou@0.90,dice@0.90,iou@0.95,dice@0.95,row_idx,prob_malignant,label
False,False,13.45362404707371,True,0.009617145132738125,0.000849780701754386,11.317208207815703,0.023666633240693156,0.983263180812076,0.005579218909352691,0.011096527860637155,0.011189989170978222,0.022132317943836268,0.01674921206663665,0.032946594632893456,0.022197281456540714,0.04343052336220569,0.025865022267899964,0.050425780597762565,0.027902577441475528,0.05429031515988038,0.027992277992277992,0.054460093896713614,0.024463519313304722,0.04775869291998324,0.018408229561451002,0.03615098351940457,0.007807417046193884,0.015493867010974823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.16422609984874725,0
False,False,222.31958978011812,False,0.001220483609260515,0.0007681354916067146,1.5888910518997377,0.0016306527375018972,0.7810391548358626,0.0018772021024663548,0.00374736963477559,0.0019355513705796193,0.0038636244974677597,0.0011287591711682658,0.0022549730208585007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.35894763469696045,0
False,False,217.84857125994654,False,0.011426803900624019,0.001259929556354916,9.069399033452902,0.0412119199114285,0.9867353792171107,0.003886272356901384,0.0077424554233165915,0.007052592942163495,0.014006404415401838,0.010903931901094446,0.021572637234853042,0.01530234939416349,0.030143433437920215,0.022123529895550623,0.04328934663662697,0.028937177280550775,0.056246732880292735,0.036678483774202346,0.07076154149677759,0.0452557200538358,0.08659262835989055,0.05584605731018615,0.10578446909667195,0.05503875968992248,0.10433504775900074,0.04589528118939883,0.08776266996291718,0.027250206440957887,0.05305466237942122,0.002185792349726776,0.004362050163576881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.35894763469696045,0
False,False,324.6783023240081,False,0.04572371185768692,0.013072115384615385,3.4978050998156967,0.06687601358033231,0.9161028278178615,0.05142803101948175,0.0978251092842109,0.0802514674279116,0.14857923335015885,0.08339671603060266,0.1539541606442288,0.07084950902032427,0.1323239323985712,0.04586648218609478,0.08771001455218945,0.02336647123799813,0.04566589173032215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5279190540313721,1
False,False,364.0054944640259,False,0.0033461730607241653,0.008996478873239436,0.3719425241666,0.008460953673101035,0.5119316621493377,0.005037196948051261,0.0100239015299085,0.00045229085317131267,0.0009041727572748233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.678318202495575,1
False,False,135.15176654413364,False,0.0,0.007845833333333333,0.0,0.007845833333333333,0.1657777479138407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.2098916471004486,0
False,False,104.00480758118829,False,0.0003862547484213642,0.006676509186351706,0.05785279966527362,0.00502691043182308,0.30164478553338314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.6070696115493774,0
False,False,214.2265156324025,False,0.00025756029723596235,0.00586314308681672,0.04392870742231872,0.004078843779681178,0.2790797764906733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.2698211073875427,1
False,False,292.04965331258313,False,0.00012505071114951198,0.0004559608540925267,0.27425755967229554,0.0004290055188264652,0.47095424227531923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.6202494502067566,0
False,True,0.0,True,0.8251890119768939,0.3085480385638298,2.6744263739864476,0.6616891927656324,0.7289530487245484,0.36461742059672764,0.5343877560016574,0.29635805062493437,0.45721635389554494,0.23594280174503152,0.3818021374644573,0.19632587644278038,0.3282147119086754,0.16547024202346158,0.2839544692898827,0.13985373540384383,0.24538891448961989,0.1188972242050398,0.21252572914284337,0.10072862934180932,0.18302173061863744,0.0854152917884416,0.15738730131156084,0.07138143274656898,0.13325120366063684,0.05909843903621598,0.11160140900593868,0.04787943271963259,0.09138347642794716,0.03792643671968646,0.07308116525011354,0.02926638742609328,0.05686844102483578,0.021158534121671672,0.041440253231337376,0.013953049872725559,0.027522082752208275,0.007892362186696117,0.01566112113315962,0.003596008027044135,0.007166246175318053,0.000996646419480397,0.001991308208764447,19,0.8922063708305359,1
False,True,0.0,True,0.8507666794959214,0.4028679653679654,2.1117754515896077,0.7229592062766181,0.7641347623704089,0.2901078431372549,0.44974200363246725,0.21082700841939364,0.34823638216429603,0.17100402955003358,0.29206394723636103,0.1434058092679651,0.2508397422954792,0.12240807588985897,0.21811688372397417,0.10398127938213567,0.18837507723016966,0.08748530893216924,0.16089469570503603,0.07256338146406985,0.1353083327626185,0.0583025520483546,0.11018125570142387,0.04390530557421088,0.08411741053478086,0.026653794492948288,0.05192362729465636,0.019098388179986568,0.03748095061575847,0.015394140362659504,0.030321507187664708,0.011889271323035595,0.023499154818571177,0.008835627938213566,0.017516486717010962,0.006107286769644057,0.012140428461169403,0.003630792478173271,0.007235315028962171,0.001616017461383479,0.0032268203247773704,0.00046171927468099396,0.0009230123767568701,20,0.8177757859230042,1
False,False,342.37406443829826,False,9.059005012305206e-05,0.006192333040421793,0.014629389203020237,0.005030563889495886,0.23901011768161923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.06808984279632568,1
False,False,30.4138126514911,False,0.012268520656760222,0.029440789473684212,0.41671846700057064,0.025831210346818144,0.3401668837518015,0.024283194552688788,0.047415001401625884,0.019718086791257524,0.03867360410033393,0.0038972770680087755,0.007764294529000412,0.00041402592439249657,0.0008277091557366611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.5920592546463013,1
False,False,27.730849247724095,False,0.024350261191674043,0.024223694620253165,1.0052249078187707,0.02391243492244785,0.39033890820342554,0.019987369011976047,0.03919140495109674,0.026217745273906443,0.05109587199139438,0.029086942689633234,0.05652961180055646,0.02999350534333117,0.05824018343364861,0.030162932030871333,0.0585595367354325,0.028605981673566212,0.05562087365469838,0.0249690830928685,0.048721631715024416,0.01173742935806405,0.02320252076768834,0.0016118921823229156,0.003218596334376397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.7239462733268738,1
False,False,208.90428430264421,False,0.008148013473705907,0.014294563093243997,0.570007870863635,0.014096215126537782,0.5415536536066108,0.013395312719075918,0.026436500250103766,0.002618567432177477,0.00522345689025874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.4022582471370697,0
False,False,182.48561587149823,False,0.08035690876542545,0.03783854166666667,2.1236788001323723,0.08073931739549724,0.7432658097581951,0.09102735998088386,0.1668654028666683,0.10736498152720791,0.19391074003286055,0.093248629795715,0.1705899778957683,0.052795442501324855,0.10029572767885232,0.025017680339462518,0.0488141440275981,0.0034587116299178555,0.006893580353295993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.21385224163532257,0
False,False,145.3994497926316,False,0.00013136818497527892,0.0023125,0.05680786377309359,0.001792304841588195,0.3922740087849176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.4965265691280365,0
False,False,180.61284561182242,False,0.006711518964772978,0.0021875,3.0681229553247897,0.008789310839831345,0.8830717351367194,0.006366943866943867,0.012653324725629439,0.008803844944526793,0.017454027338706088,0.011361660193611964,0.022468046082421048,0.01403006442376521,0.027671890441903147,0.013842723103462785,0.027307436918990704,0.00629145532579009,0.012504240779334076,0.0019927123662035985,0.003977498721518268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.6620161533355713,0
False,False,36.013886210738214,False,0.014296695907368054,0.0029102782509937536,4.912484193731735,0.027014277814969026,0.9442355948540354,0.007196138657305836,0.014289448462141675,0.011102272919593143,0.021960731801215206,0.01654066670049216,0.032543049663089595,0.021436495723436998,0.041973232429402284,0.023856081345326553,0.04660045836516425,0.02536660663750965,0.04947812123645123,0.028104872812439008,0.0546731633234196,0.030916575653196672,0.059978811832776466,0.03226151052238009,0.06250646797060955,0.03303386316516931,0.06395504415306395,0.031222745508459795,0.060554803788903926,0.024811696942844484,0.04842196281884998,0.017795637198622274,0.03496897913141568,0.004136893569010906,0.008239700374531835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.7959727048873901,1
False,False,291.48070262025925,False,0.0,0.002656953828828829,0.0,0.002656953828828829,0.13896190963462185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.23386622965335846,1
False,False,367.8654645383282,False,0.0,0.002043269230769231,0.0,0.002043269230769231,0.14632149914577952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.36362317204475403,0
False,False,311.8012187275733,False,0.0003882426464728206,0.0010699632144878324,0.36285606945717636,0.001041923949145912,0.5077565254008576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.48522093892097473,0
False,False,181.60396471443016,False,0.0008405040098953245,0.0014887225969645868,0.5645806758149975,0.0017568193836571282,0.5991088973432828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.6393171548843384,1
False,False,60.8276253029822,False,0.01032691130709109,0.0014980490523968785,6.89357353857541,0.02226063986031146,0.9700264108792193,0.006624557079032507,0.013161922252831344,0.015178926002735736,0.029903942278437,0.02274530547474213,0.04447892423066977,0.030868628858578606,0.05988857938718663,0.02971561230412072,0.05771615375944088,0.024432557467110018,0.04769968952864804,0.017053206002728513,0.0335345405767941,0.009822804314329739,0.019454510776273127,0.0026109660574412533,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.7445791363716125,1
False,False,364.58880948268285,False,0.0010209104798522975,0.000792572463768116,1.28809733686507,0.00146983270983753,0.7476753535455731,0.0020903582226978064,0.00417199548033823,0.0012330946698488464,0.0024631520400460846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.7149133086204529,1
False,False,133.00375934536586,False,0.00021816577412663412,0.0005199809056192035,0.4195649720384213,0.0005047207918274724,0.4933772105267794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.7543167471885681,1
False,False,294.7168132292421,False,0.0024564737346998524,0.001962230477855478,1.2518782897432787,0.003988898375352948,0.7687992458118739,0.005985640586011053,0.011900051739355388,0.0015279013021367814,0.0030511407623297964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.09353664517402649,0
False,False,121.6552506059644,False,0.01514742872139326,0.002456253585771658,6.1668830975505875,0.03073299216894494,0.9642089383752903,0.011555817974779638,0.02284761309151553,0.02104777999692733,0.04122780619921757,0.033711593337315014,0.06522436926237402,0.03867343631846171,0.07446697867914717,0.024571327558776737,0.04796411318150449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.06291202455759048,0
False,False,218.28421839427605,False,0.0,0.00013065888119953863,0.0,0.00013065888119953863,0.24272157460019916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.030554207041859627,0
False,False,299.5880504960103,False,0.00012497175983733206,0.0004370314302191465,0.2859560004063456,0.0005010006784270544,0.5908515290589865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.030554207041859627,0
False,False,198.600100704909,False,0.00010803981623845259,0.00019273522662076879,0.5605608177224123,0.000314595322048053,0.691025595980993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.08070775866508484,0
False,False,154.8418548067673,False,6.402398414883567e-05,0.0007216365461847389,0.08872054012137785,0.0006440720136036874,0.4904588736619111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.08070775866508484,0
False,False,358.77569594385847,False,0.014257387210136275,0.018043785310734462,0.7901550015480613,0.019827695726942332,0.5863029294603198,0.0266859822347604,0.05198470164494449,0.015008282401325184,0.029572728935409895,0.004858496295396575,0.009670010878762238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.6779555082321167,1
False,False,499.84197502810827,False,0.0066553930441232215,0.003530966767371601,1.8848642546351113,0.01040762333103563,0.8412467164632376,0.012781954887218045,0.025241276911655532,0.016419714165615804,0.03230892501744682,0.003636734416423085,0.007247113007551898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.47372937202453613,1
False,False,212.60291625469299,False,0.0005664138333990649,0.0009539072039072039,0.5937829498289078,0.0009854440784958687,0.5432994810564106,0.00110037517553604,0.0021983313618139373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.3157069981098175,1
False,False,204.00980368599937,False,0.0010092542351124252,0.0005961920024420025,1.692834239604892,0.0013004100101776607,0.7872172340232606,0.001311275923925016,0.002619117462179944,0.001923520812495191,0.0038396559668253723,0.001269125008813368,0.0025350327441729455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.3157069981098175,1
False,False,175.72706109191037,False,1.2470872219235147e-05,0.0010012409747292418,0.0124554153635268,0.0007503942973109166,0.3351608074499708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.20516355335712433,1
False,False,150.81445554057476,False,0.00021698379358570715,0.0006862966305655837,0.31616619391951367,0.0006491893063152718,0.5051761155790908,0.0005173360361501753,0.0010341370759246557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.20516355335712433,1
True,False,346.2831211595506,False,0.01306085911078187,0.007679503020318506,1.7007427533038686,0.016171122018740543,0.7715989073758195,0.020394472024688044,0.03997370151216305,0.012137490225410533,0.02398387638562311,0.00010605016172649663,0.00021207783256455118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.13711753487586975,0
False,False,310.36752407428196,False,0.000916601683346327,0.0041485507246376814,0.2209450345882849,0.0031820660150815344,0.39990361829528376,2.477700693756194e-05,4.9552786105398776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.5249678492546082,1
False,False,94.11163583744573,False,0.0005574717802890842,0.0024164244186046513,0.2307011036624902,0.0024200587388442975,0.5086925648783295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.28503304719924927,1
