peak_in_padding,pointing_hit,peak_dist_px,pointing_hit_tol,energy_concentration,chance_rate,concentration_ratio,pixel_ap,pixel_auroc,iou@0.05,dice@0.05,iou@0.10,dice@0.10,iou@0.15,dice@0.15,iou@0.20,dice@0.20,iou@0.25,dice@0.25,iou@0.30,dice@0.30,iou@0.35,dice@0.35,iou@0.40,dice@0.40,iou@0.45,dice@0.45,iou@0.50,dice@0.50,iou@0.55,dice@0.55,iou@0.60,dice@0.60,iou@0.65,dice@0.65,iou@0.70,dice@0.70,iou@0.75,dice@0.75,iou@0.80,dice@0.80,iou@0.85,dice@0.85,iou@0.90,dice@0.90,iou@0.95,dice@0.95,row_idx,prob_malignant,label
False,False,83.24061508662703,False,0.0026191808025930793,0.000849780701754386,3.082184376728888,0.0030736104281049587,0.8730751938855794,0.002866168425918792,0.005715953965058926,0.0038460743160811397,0.007662677405400952,0.004591414306144467,0.009140859140859142,0.004570064621295919,0.009098548288951349,0.0038878181697348307,0.0077455231538181455,0.0028708133971291866,0.0057251908396946565,0.0017572316842389836,0.0035082984752395087,0.0005392579810181191,0.0010779346771585643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.23676930367946625,0
False,False,262.5204753919206,False,0.0010684771006823955,0.0007681354916067146,1.39100082258594,0.0018902331463918406,0.8033605752411701,0.0028024606971975394,0.005589257719310204,0.00294260808000354,0.005867949085614701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.11740873008966446,0
False,False,268.48649872945197,False,1.2966840658107295e-05,0.001259929556354916,0.010291718765310558,0.0010788083968503494,0.31412926189345697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.11740873008966446,0
False,False,325.5718046760192,False,0.019796562413110834,0.013072115384615385,1.5144115417164594,0.02448045722810909,0.7590313914095728,0.029232037475629063,0.056803590271685925,0.02770224337185588,0.0539110302629403,0.02555604463892701,0.049838416481518884,0.020119152260962985,0.03944471038774533,0.00953501071113538,0.018889905966547393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5026835203170776,1
False,False,374.064165618681,False,0.010037456043308808,0.008996478873239436,1.1157093997259107,0.014598428967194729,0.7253782626346233,0.020472237247477716,0.04012306557735962,0.016719284983769844,0.03288869451126175,0.01101308995293714,0.021786246018733156,0.00641669456533869,0.012751566224981982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.6143600344657898,1
False,False,291.15631540462937,False,6.559329978873947e-05,0.007845833333333333,0.008360271879605669,0.006506719620526988,0.26360529718215725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.41899019479751587,0
False,False,415.5490344111029,False,0.03351860933977724,0.006676509186351706,5.0203794234713035,0.06001970223569831,0.9503589074667305,0.028107249529531603,0.05467766041411275,0.044282450223044285,0.08480933527818295,0.06807158387690249,0.12746633260256812,0.08007082431634861,0.14826958105646632,0.09472234395542478,0.173052727896603,0.06987382867261861,0.1306206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.29872724413871765,0
False,False,315.2427635965654,False,0.014457542491981501,0.00586314308681672,2.4658348394207352,0.019552076666611205,0.8625302954677927,0.013890046062106478,0.027399511645379414,0.01748445576447674,0.034368005654376255,0.021558160370315067,0.0422064278014288,0.025606089080999813,0.04993357460259288,0.02832342163753229,0.05508660221397903,0.02486051542870156,0.04851492482038368,0.007034775683567826,0.013971266640305785,0.0014274789701758858,0.002850888357175584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.3201987147331238,1
False,False,209.8118204487059,False,0.00084081838341798,0.0004559608540925267,1.8440582691937748,0.0012378576770076428,0.8185451361573106,0.0007478476579600175,0.0014945775995625625,0.0009021795337272118,0.0018027326789267146,0.00109084620398824,0.0021793151103610487,0.0013714209258763714,0.0027390854127000036,0.0017293740509532647,0.003452776959029854,0.0020755290067834362,0.004142460217226572,0.0015666897652978217,0.003128478175856571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.5779850482940674,0
False,True,0.0,True,0.6955212750634668,0.3085480385638298,2.254175000757891,0.6942587168806192,0.7056874142587026,0.371042453334964,0.5412559653895901,0.4034347857296676,0.5749248769260278,0.4156359039190898,0.587207350093948,0.42550382821438,0.5969872823805408,0.4437357964958581,0.6147049862902407,0.4281202435312024,0.5995576989688525,0.4112880803908329,0.5828548913655297,0.37832829808660623,0.5489668878043078,0.32996891275384554,0.49620545200655697,0.2857142857142857,0.4444444444444444,0.24536357392018748,0.39404328030540625,0.20544384436154023,0.34086008290224906,0.16676318872981455,0.2858561023190313,0.12753033710891729,0.22621180630210946,0.08746245740683377,0.1608560494408184,0.04998047111745613,0.09520266803488969,0.02561650661961777,0.04995338209609854,0.01185201147490202,0.023426373304582783,0.0032054303761666824,0.006390376844281552,19,0.7701080441474915,1
False,True,0.0,True,0.6421880109135057,0.4028679653679654,1.5940408920996085,0.6040424939402567,0.6715593617458616,0.41618513665427936,0.5877552671362049,0.40897258377180834,0.5805259640709147,0.3992955163796706,0.570709348676752,0.37193412132183296,0.5422040541764227,0.3001971454788273,0.46177173442151015,0.24112463048252727,0.3885582874763871,0.19456250294491825,0.32574687798297586,0.16337088106485112,0.2808577792755398,0.14264941108041296,0.24968185288877576,0.12391583522671144,0.22050732153216024,0.10558449278136554,0.19100212325833585,0.08699874270410614,0.16007146887342485,0.06862065038461937,0.12842845655269966,0.051286605305222686,0.09756921670343649,0.03626366707938973,0.0699892666923186,0.023442746809939557,0.04581154516559007,0.013085543989254534,0.025833048486166785,0.0059079079919409,0.011746419219895889,0.001616017461383479,0.0032268203247773704,20,0.6298395395278931,1
False,False,340.1249770305027,False,0.0,0.006192333040421793,0.0,0.006192333040421793,0.31969485546391085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.021198242902755737,1
False,False,67.54257916307313,False,0.042341354491963794,0.029440789473684212,1.4381867894477087,0.039014248346728814,0.5615161359321696,0.034368330263427185,0.06645278912333762,0.05096959265633964,0.09699537077474016,0.06274367576389518,0.11807866223018514,0.06852119885621492,0.12825426192678738,0.06415971349106564,0.12058286491711719,0.05175143077485084,0.09841000308737265,0.03810348560294436,0.07340980187695516,0.024234280153839025,0.047321751719145856,0.013248356501229488,0.026150264969540885,0.0049680624556423,0.009887005649717515,5.965875193890944e-05,0.00011931038596909861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.5735979676246643,1
False,False,303.65934861288235,False,0.00992504730926887,0.024223694620253165,0.40972475358778043,0.019585363418437134,0.3191574889772094,0.011582689850563857,0.022900134545155,0.010996698804136333,0.02175417351440187,0.010202317136434377,0.02019856213625471,0.009392172255242795,0.018609560314418242,0.008917553760344856,0.017677467751667456,0.008794044665012407,0.01743476720846944,0.008524797202117842,0.016905478627332934,0.007356709982814243,0.014605968094340187,0.0053201383980058786,0.010583968618162978,0.0027728641774633074,0.005530393325387366,0.0002492522432701894,0.00049838026414154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.5763231515884399,1
False,False,251.82930726982514,False,0.0,0.014294563093243997,0.0,0.014294563093243997,0.289424306658819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0471615344285965,0
False,True,0.0,True,0.23082466303910143,0.03783854166666667,6.100252622643836,0.33939251092892175,0.86128805942456,0.1431521409049499,0.25045159919243437,0.17128424919638757,0.29247255619445894,0.1949780250176722,0.32632905532265116,0.20794840508976817,0.3443001443001443,0.21550820817324484,0.3545977011494253,0.22291494092514277,0.3645632798573975,0.2276130286825474,0.3708221130999525,0.22564348011061477,0.3682041046557036,0.2186871877333027,0.3588897789925074,0.21081650353116094,0.34822205167562037,0.20200457419615228,0.33611282108679835,0.20254747206376494,0.3368639937617779,0.17801002634038576,0.30222158107328334,0.15292872944118496,0.26528739467756735,0.12419906023067065,0.22095563788353756,0.0887798349319652,0.16308133579184594,0.05494756041951664,0.1041711692241193,0.024891030052764395,0.04857302742025742,0.007111722872218399,0.014123006833712985,25,0.05364220216870308,0
False,False,312.1297807002722,False,5.822149427036463e-07,0.0023125,0.00025176862387184707,0.0021831319415660773,0.20628062428988433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.4933399260044098,0
False,False,110.35397591387454,False,0.003604329618634826,0.0021875,1.647693539947349,0.004357970090760064,0.7663110125990802,0.004595814526056627,0.009149579282738338,0.005384393500267846,0.010711114147141198,0.006200079082641361,0.012323749941053492,0.006863572433192687,0.013633569872045594,0.005241308935735986,0.010427961702618525,0.0004382944086156158,0.0008762047815746651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.6104459762573242,0
False,False,257.14781741247583,False,0.007460970814539772,0.0029102782509937536,2.563662361835032,0.014442640072369534,0.9079815053871845,0.005314796360660784,0.010573397268001774,0.006810843360985081,0.013529539150072701,0.00952408606521676,0.01886846722466707,0.013711228158180754,0.027051546391752578,0.01880033244490299,0.03690680469211511,0.019685367071749626,0.03861066895228766,0.003216428527246861,0.0064122325667427095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.4783184230327606,1
False,False,236.18001608942276,False,0.0,0.002656953828828829,0.0,0.002656953828828829,0.31087136783048996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.07822553813457489,1
False,False,142.70599146496969,False,7.311335081629833e-06,0.002043269230769231,0.003578253404656483,0.0017249743554042705,0.22240468255308685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.6310281753540039,0
False,False,352.82290175100593,False,0.0005826371069950851,0.0010699632144878324,0.54453938145339,0.0018994086368806203,0.7296408217509875,3.846671667339834e-05,7.693047408404654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.15887755155563354,0
False,False,121.67168939404104,False,0.006723378033779514,0.0014887225969645868,4.516206073238941,0.017888897387984316,0.9613763186443204,0.0028385540958074805,0.005661039026100897,0.0038441911889777174,0.0076589399484885455,0.005434608355509955,0.010810466061833314,0.007425742574257425,0.014742014742014743,0.01000383627939918,0.019809501548530357,0.012125330853422992,0.02396013711700887,0.014555603263203092,0.02869355453044987,0.017575694732476152,0.03454425026748866,0.020777151262564353,0.04070849594716301,0.025955133603858815,0.050597014925373135,0.02423469387755102,0.047322540473225407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.6200964450836182,1
False,False,24.166091947189145,False,0.008254852726602865,0.0014980490523968785,5.510402154986247,0.0321455764208439,0.9790879049847333,0.0030529473366584427,0.006087310435136522,0.004042160675886867,0.008051774784369258,0.005033507945333762,0.010016597268730163,0.006150215436325604,0.012225242994473765,0.007433177034940254,0.01475666516526178,0.008733402726649572,0.017315581506556262,0.010133443308687071,0.020063573532413753,0.011782435950130154,0.023290453622207177,0.013769363166953529,0.027164685908319185,0.016671513036735485,0.032796262751453906,0.020754147812971344,0.04066434186417637,0.02591922845087402,0.05052878965922444,0.03201647631529676,0.06204644412191582,0.035658542442069875,0.06886158126594018,0.037415526619416516,0.0721321893867175,0.03488649940262843,0.06742091895636111,0.023449319213313162,0.04582409460458241,0.0013995801259622112,0.002795248078266946,0.0,0.0,33,0.6011288166046143,1
False,False,364.58880948268285,False,0.0,0.000792572463768116,0.0,0.000792572463768116,0.2118791312559018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.7003554701805115,1
False,False,76.02631123499285,False,0.00028453319696446027,0.0005199809056192035,0.5471993180704059,0.0005816064712440311,0.5619614240767774,0.0010516697412202816,0.002101129787820336,0.00012689952729926082,0.000253766851704996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.7828518748283386,1
False,False,267.20217064986576,False,0.00041233718860044633,0.001962230477855478,0.2101369809784474,0.006474794453697789,0.8533052836319672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.03208542242646217,0
False,True,0.0,True,0.04328261546523184,0.002456253585771658,17.621395329845047,0.7697038848707745,0.9991110496195299,0.012738261273826127,0.025156077855306647,0.017843188330294347,0.03506078055022393,0.024700261426124585,0.0482097299199437,0.033133804945885484,0.06414233042664014,0.04033267093545301,0.07753802617615847,0.04738434932987462,0.09048130108148271,0.05594691168963757,0.10596538721840859,0.06664234464307431,0.1249572454680196,0.08028127746850279,0.14863032275562787,0.0977001247994295,0.17800877050511613,0.11962453612748308,0.21368687853382726,0.14891304347826087,0.25922421948912017,0.19027777777777777,0.31971995332555425,0.25253456221198156,0.4032376747608536,0.34427284427284427,0.5122067975107707,0.4373831775700935,0.6085825747724317,0.5102319236016372,0.6757000903342367,0.4017391304347826,0.5732009925558312,0.1332116788321168,0.23510466988727857,37,0.09010651707649231,0
False,False,88.60022573334675,False,0.0,0.00013065888119953863,0.0,0.00013065888119953863,0.4307868044321679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.009151214733719826,0
False,False,62.39390995922599,False,3.963378385622359e-05,0.0004370314302191465,0.09068863499439729,0.00041652388089225245,0.4881683657501753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.009151214733719826,0
True,False,296.33089612796033,False,0.0,0.00019273522662076879,0.0,0.00019273522662076879,0.4417558425722112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.021539976820349693,0
True,False,299.0468190768797,False,0.0,0.0007216365461847389,0.0,0.0007216365461847389,0.441725014914126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.021539976820349693,0
False,False,268.1193763979023,False,0.00025187961246170857,0.018043785310734462,0.013959355430363184,0.013476505902159819,0.24899802525337258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.6849786639213562,1
False,False,418.2594888343838,False,0.0013615130196294432,0.003530966767371601,0.3855921364683172,0.0032256197032406457,0.4962831011107912,0.0027721921792944575,0.005529056750705734,0.0006413545407901488,0.0012818869375721062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.6806600093841553,1
False,False,147.763324272297,False,0.003301274376142874,0.0009539072039072039,3.460791953998098,0.005313503779092152,0.9189145151434137,0.0020026033843997195,0.00399720195862896,0.002365464222353637,0.00471976401179941,0.0027471395409529825,0.0054792268810870785,0.0031267099194872195,0.006233928153978025,0.0035242911769370385,0.0070238283376354285,0.004018242822413759,0.008004322334060393,0.004752625825768737,0.00946029043091623,0.005969258319653783,0.011867675419077288,0.007028562883206221,0.01395901395901396,0.006850583225328643,0.01360794409709452,0.006156074597139236,0.012236818427208926,0.004630332473052983,0.00921798262183604,0.0024677296886864084,0.004923309979170612,0.0002452783909737552,0.0004904364884747426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.3298356831073761,1
False,False,139.0323703315167,False,0.0008820655786210911,0.0005961920024420025,1.4794991798080994,0.0010370091699925933,0.721216460897494,0.0012516271152498248,0.0025001250062503125,0.0014784151389710231,0.002952465308532625,0.0017169622130956141,0.0034280386134269416,0.001750601769358217,0.003495085036667187,0.0007742389582966743,0.0015472799521749833,4.008337341670675e-05,8.016353360856147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.3298356831073761,1
False,False,323.02476685232665,False,2.5049399566478388e-06,0.0010012409747292418,0.002501835242335374,0.0009125478630956998,0.2587101149770059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.16139037907123566,1
False,False,305.026228380446,False,0.0,0.0006862966305655837,0.0,0.0006862966305655837,0.23266851686344608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.16139037907123566,1
