peak_in_padding,pointing_hit,peak_dist_px,pointing_hit_tol,energy_concentration,chance_rate,concentration_ratio,pixel_ap,pixel_auroc,iou@0.05,dice@0.05,iou@0.10,dice@0.10,iou@0.15,dice@0.15,iou@0.20,dice@0.20,iou@0.25,dice@0.25,iou@0.30,dice@0.30,iou@0.35,dice@0.35,iou@0.40,dice@0.40,iou@0.45,dice@0.45,iou@0.50,dice@0.50,iou@0.55,dice@0.55,iou@0.60,dice@0.60,iou@0.65,dice@0.65,iou@0.70,dice@0.70,iou@0.75,dice@0.75,iou@0.80,dice@0.80,iou@0.85,dice@0.85,iou@0.90,dice@0.90,iou@0.95,dice@0.95,row_idx,prob_malignant,label
False,False,315.6263613832026,False,0.002250195482293825,0.000849780701754386,2.64797197400254,0.004422753450392221,0.910975993264414,0.005059197830282167,0.010067462376751428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.31145209074020386,0
False,False,248.71268564349506,False,0.0004954504972043753,0.0007681354916067146,0.6450040424092862,0.0011539795384786318,0.6852896412916974,0.00043789227849948915,0.0008754012255617158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.14164242148399353,0
False,False,258.90925051067603,False,0.005153421896757854,0.001259929556354916,4.090246054443825,0.009288545697028248,0.9349044193784838,0.0065673828125,0.01304906740401174,0.011006096313571457,0.02177256171590449,0.016721989102523954,0.03289392632746088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.14164242148399353,0
False,False,326.02147168553176,False,0.0,0.013072115384615385,0.0,0.013072115384615385,0.19598745134717777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.5367636680603027,1
False,False,364.96712180688274,False,8.115020337665425e-08,0.008996478873239436,9.020218300966657e-06,0.008494185620916793,0.05121068222879277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.7218915224075317,1
False,False,135.4843164355196,False,6.95718291720793e-05,0.007845833333333333,0.008867360064417969,0.0065694146333600675,0.31822902204582365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.22550593316555023,0
False,False,343.0131192826303,False,0.0002591272659032178,0.006676509186351706,0.03881178901587262,0.005509755732754124,0.45914510273677045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.18361523747444153,0
False,False,326.6389444019191,False,0.005889060655953065,0.00586314308681672,1.004420422417222,0.008880159597345783,0.7030669845616183,0.012890377965257875,0.02545266150351369,0.008883855097598528,0.017611254363346138,0.0054411898068377615,0.010823486966717777,0.0019537609899055682,0.003899902502437439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.5015533566474915,1
False,False,261.5434954266689,False,0.00020273753530430295,0.0004559608540925267,0.44463802864787616,0.0005795269613421264,0.6093552198497764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.47296127676963806,0
False,True,0.0,True,0.8340795086492309,0.3085480385638298,2.7032403528848996,0.6370876599950109,0.7097858775976644,0.31026653623660977,0.47359300975169133,0.24047891302885585,0.38771946947761116,0.2037383680999771,0.3385093862573557,0.17883069132244206,0.30340352119917285,0.1576452208110547,0.2723549805710031,0.13887055717922128,0.24387417218543048,0.12206224999663295,0.21756769733051662,0.10688359439184367,0.1931252661677922,0.09279586257053966,0.1698320166627639,0.07942194507670138,0.1471564394979163,0.06738137887378955,0.1262554888204714,0.05649907742865224,0.10695528019988781,0.04641139948012768,0.08870583692644314,0.03687591752077469,0.07112889189083871,0.028242804616897196,0.05493411573625337,0.02056593354792657,0.040302998310810814,0.01383183611900497,0.02728625325468941,0.007905830381553961,0.015687636966166017,0.002787916335573543,0.005560330933705813,19,0.9203803539276123,1
False,True,0.0,True,0.8263103399672206,0.4028679653679654,2.051069856627836,0.5564676036047131,0.5723283153671379,0.21283863368669023,0.35097601243080506,0.176929802648014,0.3006633059166888,0.14704099337333026,0.2563831532139017,0.1309170900329964,0.23152376277057882,0.1150563117384283,0.206368612109015,0.0946104768300873,0.17286601733261753,0.08059100067159167,0.14916096954630206,0.06824001007387509,0.12776156936708613,0.05762046675621222,0.10896246539732307,0.049288532572196106,0.09394657626033823,0.04154424110141034,0.07977431867412221,0.03458697112155809,0.06686140863356053,0.02807043317662861,0.05460799624378643,0.02198413364674278,0.043022455873746035,0.016474983210208193,0.03241591476885595,0.011563969106783076,0.022863544886823378,0.007261584956346542,0.014418468975288578,0.003494375419744795,0.006964414560436688,0.0009968938885157824,0.001991802161629504,20,0.8598247766494751,1
False,False,245.56872765073325,False,0.038175574086824905,0.006192333040421793,6.164974305746411,0.07305630205080928,0.9641217543097533,0.04029544033117908,0.07746922416261094,0.07375708678587004,0.1373813271056506,0.09022831050228311,0.16552186295861954,0.049267039443856735,0.0939075327668155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.13548405468463898,1
False,False,30.4138126514911,False,0.011229943255022402,0.029440789473684212,0.38144164799182234,0.026861440917023787,0.48780878383714527,0.022123305872973693,0.043288917777055576,0.006972803892605787,0.013849041137260824,0.002422889499904718,0.00483406659062517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.1769033521413803,1
False,True,0.0,True,0.07108817980786303,0.024223694620253165,2.9346547222580566,0.17010937912431398,0.6731254417767956,0.04551582461321178,0.08706864791845757,0.04375474943006839,0.08384105452734031,0.04264262804937312,0.08179720817506,0.04744683928829741,0.09059522165446761,0.052422503649882865,0.09962254411717263,0.05840785691472373,0.11036928067594583,0.06708787498794251,0.12574011299435028,0.0837404047452896,0.15453960077269802,0.0990026757479932,0.18016821602478972,0.11736691713408827,0.21007766622466376,0.13712006601567872,0.24117077890662797,0.14173480840147507,0.24827973599213593,0.1320109439124487,0.23323262839879155,0.11930077491439899,0.21317018193527612,0.10461828463713478,0.189419795221843,0.08502340093603744,0.15672178289000718,0.06208824116590138,0.11691729323308271,0.0364741641337386,0.07038123167155426,0.01388038375178608,0.02738071270384538,23,0.6506401896476746,1
False,False,119.57006314291216,False,0.0,0.014294563093243997,0.0,0.014294563093243997,0.3572206168048112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.05550943687558174,0
False,False,153.2122710490253,False,0.05569773051889281,0.03783854166666667,1.4719840687718402,0.08870340021394041,0.7756615129556137,0.08814864412453967,0.16201581392486847,0.03660985091204238,0.07063380862111597,0.004290514344791936,0.008544368952028002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.09937922656536102,0
False,False,159.26079241294764,False,0.007369549386006015,0.0023125,3.18683216692152,0.009491739522176829,0.8895017040956799,0.007058741913664822,0.014018530637550373,0.009326947315351651,0.01848151848151848,0.012208290839282501,0.024122092161801747,0.01364980355623962,0.026931990729641173,0.010968553459119497,0.02169909918877221,0.006596962907642519,0.013107456411524668,0.0019934064249022463,0.00397888132221287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.44992730021476746,0
False,False,49.64876634922564,False,0.007715916409096161,0.0021875,3.5272760727296735,0.013818899818366757,0.9282996743057654,0.022001674040416117,0.043056043056043054,0.007381714692280327,0.014655248521232454,0.0009387153010594072,0.0018756698821007502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.36653783917427063,0
False,False,37.05401462729781,False,0.012410726697675562,0.0029102782509937536,4.264446773581788,0.02112740427303857,0.9303127284360692,0.008623636124622058,0.017099809712483382,0.011656005685856433,0.023043417170155966,0.015511207793436111,0.030548570364161313,0.01904855257139123,0.03738497547212158,0.0199465263336587,0.03911288644780094,0.020622634047121308,0.0404118689105403,0.028314028314028315,0.05506883604505632,0.026883353584447146,0.05235911847359858,0.01892361111111111,0.037144317600954165,0.010516066212268744,0.020813258816727694,0.004310344827586207,0.008583690987124463,0.0004792715073088905,0.0009580838323353293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.6412642598152161,1
False,False,260.5839595984373,False,0.00010363779690259698,0.002656953828828829,0.03900624684482378,0.0021417585373174107,0.3144848760595927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.1387673318386078,1
False,False,300.53951487283666,False,0.0,0.002043269230769231,0.0,0.002043269230769231,0.16598418242402346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.3082657754421234,0
False,False,33.52610922848042,False,0.0020745936778544726,0.0010699632144878324,1.9389392548860052,0.0026236912064713826,0.8137096571828517,0.0033331037807313546,0.006644062212582536,0.0036228967071894372,0.007219637413765442,0.002198509303447906,0.004387372926698769,0.0007893226176808266,0.0015774001577400158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.6063576936721802,0
False,False,80.65358020571685,False,0.001443662147708966,0.0014887225969645868,0.969732138581428,0.002338868428149625,0.7122913193707785,0.0019001680917927356,0.003793128601648552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.7100736498832703,1
False,False,54.037024344425184,False,0.0032790716267570553,0.0014980490523968785,2.1888946970798724,0.004940582964289322,0.8629702550382459,0.005611562428632018,0.011160497031437563,0.005921519401844676,0.011773322844044164,0.003857727027235553,0.007685804319422027,0.0013039849780930523,0.002604573631296557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.7553848028182983,1
False,False,406.70997037200846,False,8.729783302515568e-05,0.000792572463768116,0.11014492303973927,0.0007320647632979007,0.4746931629120015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.7990537285804749,1
False,False,281.04448046528154,False,0.0005100047571185456,0.0005199809056192035,0.9808143945424724,0.0007627603976913262,0.6668633047416422,0.001200775582917491,0.0023986709003863435,0.0008280149297461178,0.0016546597764936486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.8349764943122864,1
False,False,31.78049716414141,False,0.00020348018459311545,0.001962230477855478,0.1036984120313425,0.001788055879870458,0.3867919409056449,0.00042630021565775615,0.0008522371224464219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.06988342106342316,0
False,False,185.0837648201484,False,5.733897116126561e-07,0.002456253585771658,0.00023344076317450736,0.0022717065235496403,0.3457773622923478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.11389490216970444,0
False,False,89.20201791439474,False,0.0,0.00013065888119953863,0.0,0.00013065888119953863,0.4506495496185614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.03413354977965355,0
False,False,63.387695966961914,False,0.0006033438075913611,0.0004370314302191465,1.3805501523970904,0.002106819189046731,0.8637085102719875,0.0006215040397762585,0.0012422360248447205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.03413354977965355,0
False,False,275.9601420495358,False,0.0,0.00019273522662076879,0.0,0.00019273522662076879,0.352955021272208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.10319431126117706,0
False,False,252.80031645549812,False,0.0,0.0007216365461847389,0.0,0.0007216365461847389,0.3528771928250719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.10319431126117706,0
False,False,371.63557418524937,False,0.007490901011212861,0.018043785310734462,0.41515130457445837,0.01572253399159285,0.4800211126416999,0.01180469185572758,0.02333393381301063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.806974470615387,1
False,False,417.43262929483603,False,0.0011222922128929624,0.003530966767371601,0.31784275719150423,0.003022942121029932,0.4354454177214061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.7427608966827393,1
False,False,338.6709317316737,False,7.354862237129599e-07,0.0009539072039072039,0.0007710249180427701,0.000831506428105144,0.19282894674025136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.45285817980766296,1
False,False,324.0771513081414,False,0.0,0.0005961920024420025,0.0,0.0005961920024420025,0.16604784789466398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.45285817980766296,1
False,False,323.9660476037574,False,0.0001013496012119661,0.0010012409747292418,0.10122398480483015,0.0015115994656691115,0.6810868567906895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.2988137900829315,1
False,False,304.04111564063174,False,2.278217766006172e-05,0.0006862966305655837,0.03319581744308829,0.0008396621204799734,0.6085515111408094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.2988137900829315,1
False,False,251.7478897627545,False,0.0012209240726592859,0.007679503020318506,0.1589847766748646,0.010414383023474945,0.6534972091675394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.16749665141105652,0
False,False,94.89467845985885,False,0.0006855455809867943,0.0041485507246376814,0.16524941515489538,0.003925016221956375,0.49071371713342465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.2149202525615692,1
False,False,86.97700845625813,False,0.0004112307980214478,0.0024164244186046513,0.17018152724135704,0.00212329797101652,0.47370119498712177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.1731441766023636,1
False,False,269.4327374318125,False,0.0014976846801705178,0.004136904761904762,0.3620302536239525,0.00685526579492253,0.7149701654653086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.2250312715768814,0
False,False,169.799882214329,False,0.02339220557755876,0.011205357142857144,2.0875912547303432,0.02620392315410332,0.7717747341034525,0.027276366200941617,0.05310424165955394,0.02991588134842831,0.05809383443871285,0.031959629941127,0.06193969030154849,0.028307528739451127,0.05505654281098546,0.01937524713325425,0.03801396431342126,0.010502489814395654,0.02078666786130275,0.0031033412640943414,0.006187480664122925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.5941952466964722,0
